Date,Adj Close
01/07/2020,180.320007
02/07/2020,180.809998
06/07/2020,187.910004
07/07/2020,178.880005
08/07/2020,180.080002
09/07/2020,173.279999
10/07/2020,178.440002
13/07/2020,175.649994
14/07/2020,179.960007
15/07/2020,187.940002
16/07/2020,178.699997
17/07/2020,175.660004
20/07/2020,174.419998
21/07/2020,178.630005
22/07/2020,179.789993
23/07/2020,176.449997
24/07/2020,173.759995
27/07/2020,170.210007
28/07/2020,170.839996
29/07/2020,166.009995
30/07/2020,161.949997
31/07/2020,158
03/08/2020,162.270004
04/08/2020,165.070007
05/08/2020,174.279999
06/08/2020,172.199997
07/08/2020,170.020004
10/08/2020,179.410004
11/08/2020,180.130005
12/08/2020,175.440002
13/08/2020,174.729996
14/08/2020,178.080002
17/08/2020,172.009995
18/08/2020,170.229996
19/08/2020,169.270004
20/08/2020,169.580002
21/08/2020,167.5
24/08/2020,178.270004
25/08/2020,174.729996
26/08/2020,171.899994
27/08/2020,174.199997
28/08/2020,175.800003
31/08/2020,171.820007
01/09/2020,172.100006
02/09/2020,174.779999
03/09/2020,168.770004
04/09/2020,171.050003
08/09/2020,161.080002
09/09/2020,160.779999
10/09/2020,157.690002
11/09/2020,160.229996
14/09/2020,165.350006
15/09/2020,163.490005
16/09/2020,167.460007
17/09/2020,167.529999
18/09/2020,161.139999
21/09/2020,156.350006
22/09/2020,156.800003
23/09/2020,151.179993
24/09/2020,146.050003
25/09/2020,156.029999
28/09/2020,166.080002
29/09/2020,163.600006
30/09/2020,165.259995
01/10/2020,167.860001
02/10/2020,168.080002
05/10/2020,171.199997
06/10/2020,159.539993
07/10/2020,164.610001
08/10/2020,168
09/10/2020,167.330002
12/10/2020,167.350006
13/10/2020,162.139999
14/10/2020,163.240005
15/10/2020,164.240005
16/10/2020,167.350006
19/10/2020,167.110001
20/10/2020,167.240005
21/10/2020,163.860001
22/10/2020,169.070007
23/10/2020,167.360001
26/10/2020,160.830002
27/10/2020,155.240005
28/10/2020,148.139999
29/10/2020,148.289993
30/10/2020,144.389999
02/11/2020,148.600006
03/11/2020,153.649994
04/11/2020,151.630005
05/11/2020,157.089996
06/11/2020,157.740005
09/11/2020,179.360001
